ImageId,label
15326,3
15327,3
15328,5
15329,4
15330,2
15331,0
15332,5
15333,5
15334,0
15335,1
15336,1
15337,1
15338,5
15339,5
15340,3
15341,3
15342,5
15343,4
15344,2
15345,5
15346,5
15347,5
15348,5
15349,1
15350,3
15351,3
15352,5
15353,5
15354,2
15355,1
15356,5
15357,5
15358,5
15359,5
15360,5
15361,5
15362,5
15363,1
15364,5
15365,3
15366,1
15367,5
15368,5
15369,5
15370,4
15371,4
15372,4
15373,5
15374,5
15375,1
15376,5
15377,5
15378,4
15379,4
15380,1
15381,3
15382,2
15383,4
15384,5
15385,5
15386,5
15387,5
15388,0
15389,2
15390,2
15391,5
15392,1
15393,3
15394,0
15395,5
15396,2
15397,5
15398,5
15399,5
15400,4
15401,3
15402,3
15403,5
15404,2
15405,1
15406,5
15407,5
15408,4
15409,0
15410,2
15411,4
15412,5
15413,2
15414,5
15415,5
15416,5
15417,5
15418,1
15419,4
15420,5
15421,5
15422,4
15423,4
15424,1
15425,5
15426,5
15427,1
15428,3
15429,5
15430,2
15431,5
15432,5
15433,2
15434,5
15435,1
15436,3
15437,4
15438,5
15439,5
15440,4
15441,5
15442,0
15443,4
15444,5
15445,4
15446,0
15447,5
15448,5
15449,5
15450,0
15451,3
15452,3
15453,3
15454,1
15455,5
15456,4
15457,3
15458,5
15459,4
15460,5
15461,5
15462,5
15463,2
15464,5
15465,5
15466,5
15467,3
15468,4
15469,5
15470,5
15471,5
15472,0
15473,2
15474,1
15475,5
15476,5
15477,5
15478,4
15479,0
15480,2
15481,0
15482,0
15483,2
15484,3
15485,5
15486,0
15487,2
15488,3
15489,2
15490,5
15491,1
15492,5
15493,2
15494,5
15495,4
15496,0
15497,5
15498,2
15499,4
15500,3
15501,1
15502,0
15503,2
15504,5
15505,5
15506,2
15507,3
15508,3
15509,5
15510,5
15511,3
15512,4
15513,0
15514,5
15515,4
15516,5
15517,5
15518,5
15519,1
15520,3
15521,5
15522,5
15523,5
15524,3
15525,3
15526,5
15527,5
15528,1
15529,5
15530,5
15531,5
15532,1
15533,5
15534,2
15535,5
15536,4
15537,5
15538,1
15539,5
15540,5
15541,5
15542,5
15543,2
15544,5
15545,3
15546,1
15547,5
15548,5
15549,4
15550,2
15551,5
15552,5
15553,3
15554,5
15555,4
15556,0
15557,5
15558,2
15559,4
15560,5
15561,2
15562,5
15563,1
15564,4
15565,5
15566,5
15567,1
15568,5
15569,2
15570,4
15571,5
15572,2
15573,5
15574,5
15575,4
15576,5
15577,1
15578,4
15579,4
15580,4
15581,5
15582,5
15583,4
15584,4
15585,2
15586,5
15587,3
15588,2
15589,5
15590,5
15591,2
15592,5
15593,1
15594,1
15595,5
15596,4
15597,0
15598,5
15599,2
15600,3
15601,5
15602,5
15603,5
15604,2
15605,5
15606,1
15607,5
15608,4
15609,1
15610,5
15611,5
15612,4
15613,5
15614,5
15615,5
15616,5
15617,4
15618,5
15619,2
15620,1
15621,4
15622,5
15623,5
15624,2
15625,5
15626,4
15627,3
15628,3
15629,5
15630,4
15631,5
15632,5
15633,5
15634,4
15635,5
15636,5
15637,5
15638,1
15639,3
15640,5
15641,5
15642,5
15643,2
15644,5
15645,2
15646,5
15647,5
15648,5
15649,5
15650,0
15651,0
15652,4
15653,5
15654,0
15655,1
15656,2
15657,1
15658,5
15659,3
15660,0
15661,5
15662,2
15663,0
15664,5
15665,1
15666,4
15667,5
15668,5
15669,5
15670,2
15671,0
15672,5
15673,3
15674,5
15675,5
15676,5
15677,0
15678,0
15679,4
15680,1
15681,5
15682,5
15683,1
15684,1
15685,5
15686,5
15687,4
15688,0
15689,3
15690,5
15691,1
15692,2
15693,5
15694,2
15695,5
15696,5
15697,5
15698,5
15699,5
15700,5
15701,1
15702,5
15703,5
15704,4
15705,4
15706,5
15707,4
15708,5
15709,5
15710,5
15711,5
15712,4
15713,2
15714,0
15715,3
15716,5
15717,5
15718,2
15719,4
15720,5
15721,2
15722,1
15723,1
15724,0
15725,5
15726,1
15727,5
15728,5
15729,3
15730,0
15731,5
15732,1
15733,5
15734,5
15735,1
15736,5
15737,2
15738,1
15739,5
15740,3
15741,5
15742,0
15743,1
15744,2
15745,4
15746,2
15747,5
15748,0
15749,3
15750,5
15751,4
15752,1
15753,3
15754,4
15755,5
15756,5
15757,0
15758,3
15759,5
15760,4
15761,0
15762,4
15763,5
15764,4
15765,1
15766,5
15767,5
15768,5
15769,1
15770,1
15771,4
15772,3
15773,5
15774,0
15775,5
15776,2
15777,5
15778,5
15779,5
15780,5
15781,5
15782,5
15783,5
15784,5
15785,4
15786,1
15787,2
15788,0
15789,3
15790,4
15791,5
15792,5
15793,5
15794,2
15795,5
15796,5
15797,5
15798,5
15799,5
15800,1
15801,3
15802,3
15803,4
15804,5
15805,3
15806,0
15807,1
15808,5
15809,1
15810,3
15811,0
15812,5
15813,5
15814,5
15815,4
15816,1
15817,5
15818,5
15819,3
15820,1
15821,5
15822,5
15823,5
15824,2
15825,1
15826,5
15827,0
15828,4
15829,0
15830,3
15831,5
15832,2
15833,4
15834,5
15835,1
15836,5
15837,2
15838,5
15839,2
15840,0
15841,4
15842,5
15843,3
15844,4
15845,0
15846,0
15847,5
15848,5
15849,5
15850,2
15851,5
15852,2
15853,3
15854,5
15855,4
15856,5
15857,3
15858,5
15859,5
15860,4
15861,5
15862,1
15863,5
15864,5
15865,5
15866,5
15867,5
15868,5
15869,4
15870,3
15871,1
15872,1
15873,4
15874,2
15875,5
15876,5
15877,5
15878,4
15879,4
15880,5
15881,2
15882,4
15883,5
15884,4
15885,4
15886,5
15887,1
15888,5
15889,5
15890,5
15891,2
15892,5
15893,4
15894,1
15895,5
15896,3
15897,5
15898,5
15899,5
15900,1
15901,2
15902,5
15903,0
15904,3
15905,2
15906,1
15907,5
15908,5
15909,5
15910,5
15911,0
15912,2
15913,5
15914,5
15915,5
15916,4
15917,5
15918,3
15919,5
15920,5
15921,5
15922,5
15923,3
15924,1
15925,4
15926,2
15927,2
15928,4
15929,4
15930,5
15931,1
15932,5
15933,5
15934,5
15935,5
15936,5
15937,5
15938,5
15939,0
15940,3
15941,4
15942,5
15943,0
15944,1
15945,5
15946,2
15947,1
15948,0
15949,5
15950,3
15951,5
15952,5
15953,5
15954,5
15955,5
15956,5
15957,0
15958,5
15959,5
15960,5
15961,5
15962,5
15963,5
15964,2
15965,2
15966,5
15967,5
15968,5
15969,5
15970,2
15971,4
15972,4
15973,5
15974,3
15975,5
15976,4
15977,4
15978,5
15979,5
15980,0
15981,4
15982,2
15983,5
15984,5
15985,1
15986,3
15987,5
15988,5
15989,2
15990,4
15991,5
15992,5
15993,1
15994,2
15995,5
15996,3
15997,5
15998,4
15999,2
16000,2
16001,4
16002,0
16003,1
16004,5
16005,5
16006,1
16007,5
16008,5
16009,2
16010,5
16011,5
16012,5
16013,4
16014,2
16015,5
16016,4
16017,4
16018,4
16019,5
16020,5
16021,1
16022,5
16023,1
16024,5
16025,0
16026,5
16027,3
16028,4
16029,5
16030,5
16031,5
16032,5
16033,3
16034,3
16035,4
16036,5
16037,5
16038,2
16039,5
16040,3
16041,3
16042,4
16043,4
16044,1
16045,1
16046,5
16047,5
16048,5
16049,1
16050,2
16051,1
16052,0
16053,0
16054,2
16055,5
16056,1
16057,1
16058,3
16059,5
16060,5
16061,4
16062,2
16063,5
16064,5
16065,5
16066,5
16067,5
16068,4
16069,5
16070,1
16071,2
16072,3
16073,5
16074,5
16075,2
16076,4
16077,0
16078,3
16079,5
16080,5
16081,5
16082,5
16083,1
16084,5
16085,5
16086,5
16087,2
16088,5
16089,5
16090,5
16091,5
16092,5
16093,5
16094,5
16095,5
16096,4
16097,1
16098,5
16099,3
16100,1
16101,5
16102,0
16103,5
16104,5
16105,0
16106,5
16107,5
16108,2
16109,5
16110,5
16111,2
16112,5
16113,0
16114,5
16115,0
16116,0
16117,5
16118,5
16119,1
16120,5
16121,1
16122,1
16123,3
16124,1
16125,5
16126,5
16127,5
16128,5
16129,3
16130,2
16131,3
16132,2
16133,4
16134,4
16135,5
16136,3
16137,5
16138,1
16139,5
16140,5
16141,5
16142,4
16143,5
16144,3
16145,0
16146,3
16147,4
16148,5
16149,0
16150,2
16151,5
16152,5
16153,4
16154,5
16155,3
16156,4
16157,4
16158,3
16159,5
16160,1
16161,5
16162,5
16163,5
16164,4
16165,5
16166,4
16167,2
16168,1
16169,5
16170,5
16171,5
16172,5
16173,4
16174,5
16175,5
16176,5
16177,5
16178,5
16179,5
16180,1
16181,5
16182,2
16183,5
16184,5
16185,0
16186,4
16187,1
16188,5
16189,2
16190,5
16191,5
16192,5
16193,5
16194,5
16195,0
16196,5
16197,2
16198,4
16199,5
16200,4
16201,5
16202,3
16203,3
16204,5
16205,5
16206,1
16207,0
16208,2
16209,5
16210,4
16211,1
16212,1
16213,5
16214,2
16215,5
16216,5
16217,2
16218,5
16219,0
16220,5
16221,5
16222,1
16223,5
16224,5
16225,4
16226,4
16227,5
16228,5
16229,3
16230,2
16231,1
16232,5
16233,5
16234,4
16235,4
16236,5
16237,2
16238,5
16239,5
16240,5
16241,3
16242,5
16243,5
16244,3
16245,3
16246,5
16247,5
16248,0
16249,5
16250,4
16251,4
16252,5
16253,5
16254,1
16255,5
16256,1
16257,4
16258,4
16259,5
16260,2
16261,2
16262,4
16263,5
16264,5
16265,0
16266,5
16267,4
16268,5
16269,5
16270,3
16271,5
16272,5
16273,5
16274,5
16275,4
16276,5
16277,0
16278,5
16279,5
16280,0
16281,5
16282,5
16283,5
16284,5
16285,5
16286,5
16287,4
16288,5
16289,5
16290,2
16291,5
16292,5
16293,5
16294,5
16295,5
16296,5
16297,5
16298,4
16299,4
16300,4
16301,1
16302,0
16303,5
16304,1
16305,5
16306,5
16307,5
16308,1
16309,5
16310,1
16311,5
16312,3
16313,5
16314,2
16315,5
16316,2
16317,4
16318,5
16319,5
16320,3
16321,2
16322,5
16323,5
16324,0
16325,5
16326,5
16327,1
16328,5
16329,2
16330,2
16331,5
16332,0
16333,3
16334,3
16335,5
16336,5
16337,1
16338,5
16339,1
16340,0
16341,5
16342,0
16343,0
16344,4
16345,3
16346,3
16347,5
16348,4
16349,3
16350,3
16351,5
16352,5
16353,1
16354,1
16355,5
16356,5
16357,5
16358,5
16359,2
16360,0
16361,5
16362,5
16363,0
16364,0
16365,2
16366,5
16367,5
16368,1
16369,1
16370,1
16371,5
16372,2
16373,4
16374,2
16375,1
16376,5
16377,5
16378,2
16379,5
16380,1
16381,2
16382,5
16383,2
16384,5
16385,5
16386,5
16387,5
16388,5
16389,5
16390,0
16391,0
16392,3
16393,2
16394,5
16395,5
16396,5
16397,5
16398,2
16399,1
16400,5
16401,1
16402,4
16403,4
16404,2
16405,5
16406,5
16407,5
16408,4
16409,5
16410,2
16411,5
16412,5
16413,5
16414,5
16415,5
16416,5
16417,5
16418,4
16419,3
16420,5
16421,5
16422,5
16423,0
16424,4
16425,5
16426,3
16427,5
16428,2
16429,4
16430,5
16431,3
16432,4
16433,5
16434,0
16435,5
16436,4
16437,0
16438,3
16439,5
16440,1
16441,1
16442,1
16443,5
16444,4
16445,5
16446,0
16447,5
16448,5
16449,2
16450,5
16451,2
16452,5
16453,1
16454,5
16455,0
16456,0
16457,2
16458,5
16459,1
16460,0
16461,4
16462,3
16463,4
16464,2
16465,5
16466,0
16467,5
16468,3
16469,5
16470,5
16471,5
16472,5
16473,3
16474,3
16475,2
16476,1
16477,5
16478,2
16479,4
16480,5
16481,5
16482,0
16483,5
16484,2
16485,1
16486,4
16487,5
16488,4
16489,0
16490,3
16491,1
16492,3
16493,5
16494,3
16495,5
16496,4
16497,0
16498,2
16499,4
16500,0
16501,2
16502,4
16503,2
16504,5
16505,3
16506,5
16507,3
16508,5
16509,5
16510,2
16511,5
16512,0
16513,5
16514,5
16515,2
16516,5
16517,4
16518,3
16519,2
16520,5
16521,2
16522,5
16523,5
16524,2
16525,5
16526,5
16527,0
16528,3
16529,0
16530,5
16531,5
16532,1
16533,5
16534,2
16535,5
16536,4
16537,5
16538,5
16539,5
16540,1
16541,5
16542,5
16543,4
16544,1
16545,5
16546,0
16547,4
16548,4
16549,1
16550,5
16551,5
16552,5
16553,4
16554,0
16555,3
16556,5
16557,3
16558,4
16559,2
16560,2
16561,5
16562,5
16563,1
16564,4
16565,3
16566,1
16567,4
16568,5
16569,4
16570,0
16571,5
16572,2
16573,5
16574,5
16575,3
16576,2
16577,5
16578,5
16579,5
16580,5
16581,3
16582,3
16583,3
16584,5
16585,1
16586,5
16587,5
16588,5
16589,5
16590,5
16591,4
16592,0
16593,2
16594,1
16595,4
16596,2
16597,4
16598,5
16599,1
16600,5
16601,5
16602,5
16603,5
16604,5
16605,5
16606,5
16607,5
16608,5
16609,4
16610,5
16611,4
16612,1
16613,4
16614,5
16615,2
16616,4
16617,3
16618,5
16619,5
16620,5
16621,5
16622,5
16623,3
16624,5
16625,1
16626,5
16627,3
16628,5
16629,0
16630,5
16631,5
16632,4
16633,2
16634,5
16635,5
16636,3
16637,5
16638,2
16639,0
16640,5
16641,5
16642,3
16643,4
16644,5
16645,5
16646,0
16647,0
16648,4
16649,5
16650,1
16651,4
16652,1
16653,1
16654,1
16655,4
16656,5
16657,5
16658,4
16659,4
16660,3
16661,0
16662,5
16663,5
16664,1
16665,4
16666,2
16667,4
16668,0
16669,1
16670,0
16671,3
16672,5
16673,0
16674,5
16675,5
16676,5
16677,0
16678,5
16679,5
16680,5
16681,5
16682,5
16683,5
16684,5
16685,5
16686,5
16687,4
16688,4
16689,5
16690,2
16691,2
16692,1
16693,5
16694,5
16695,2
16696,5
16697,0
16698,1
16699,0
16700,0
16701,4
16702,3
16703,2
16704,1
16705,5
16706,5
16707,5
16708,5
16709,5
16710,5
16711,2
16712,5
16713,3
16714,3
16715,2
16716,5
16717,5
16718,3
16719,5
16720,5
16721,5
16722,5
16723,4
16724,5
16725,5
16726,0
16727,5
16728,3
16729,5
16730,5
16731,5
16732,3
16733,1
16734,5
16735,5
16736,5
16737,5
16738,2
16739,3
16740,3
16741,2
16742,4
16743,2
16744,1
16745,5
16746,1
16747,5
16748,5
16749,2
16750,5
16751,5
16752,4
16753,4
16754,5
16755,5
16756,5
16757,5
16758,5
16759,5
16760,2
16761,5
16762,4
16763,5
16764,0
16765,5
16766,2
16767,5
16768,3
16769,2
16770,4
16771,0
16772,5
16773,5
16774,2
16775,4
16776,5
16777,5
16778,1
16779,3
16780,5
16781,1
16782,2
16783,5
16784,1
16785,5
16786,5
16787,5
16788,5
16789,4
16790,3
16791,4
16792,3
16793,5
16794,1
16795,2
16796,5
16797,1
16798,5
16799,1
16800,2
16801,1
16802,1
16803,0
16804,5
16805,5
16806,5
16807,2
16808,5
16809,2
16810,2
16811,3
16812,5
16813,5
16814,5
16815,4
16816,4
16817,0
16818,1
16819,1
16820,1
16821,1
16822,3
16823,5
16824,5
16825,1
16826,2
16827,3
16828,1
16829,2
16830,5
16831,1
16832,4
16833,0
16834,5
16835,0
16836,2
16837,1
16838,4
16839,4
16840,5
16841,5
16842,5
16843,1
16844,5
16845,5
16846,1
16847,3
16848,5
16849,2
16850,2
16851,2
16852,4
16853,2
16854,4
16855,2
16856,4
16857,5
16858,5
16859,3
16860,2
16861,5
16862,5
16863,4
16864,3
16865,5
16866,1
16867,0
16868,4
16869,2
16870,5
16871,4
16872,2
16873,0
16874,0
16875,5
16876,0
16877,5
16878,5
16879,0
16880,3
16881,5
16882,5
16883,0
16884,5
16885,4
16886,5
16887,4
16888,3
16889,5
16890,2
16891,4
16892,1
16893,3
16894,2
16895,3
16896,0
16897,0
16898,5
16899,5
16900,5
16901,5
16902,0
16903,5
16904,2
16905,0
16906,4
16907,4
16908,1
16909,5
16910,3
16911,5
16912,5
16913,5
16914,5
16915,5
16916,1
16917,5
16918,0
16919,1
16920,0
16921,0
16922,5
16923,4
16924,5
16925,5
16926,4
16927,2
16928,3
16929,5
16930,5
16931,4
16932,5
16933,5
16934,0
16935,5
16936,1
16937,3
16938,5
16939,5
16940,5
16941,4
16942,2
16943,1
16944,5
16945,5
16946,1
16947,5
16948,5
16949,2
16950,5
16951,0
16952,5
16953,3
16954,1
16955,0
16956,1
16957,5
16958,5
16959,5
16960,5
16961,5
16962,5
16963,1
16964,0
16965,5
16966,3
16967,5
16968,0
16969,5
16970,5
16971,1
16972,5
16973,2
16974,2
16975,5
16976,5
16977,1
16978,5
16979,5
16980,1
16981,5
16982,5
16983,1
16984,0
16985,4
16986,2
16987,3
16988,0
16989,2
16990,1
16991,5
16992,5
16993,3
16994,5
16995,5
16996,2
16997,5
16998,2
16999,1
17000,0
17001,2
17002,4
17003,5
17004,5
17005,5
17006,3
17007,5
17008,5
17009,0
17010,3
17011,3
17012,5
17013,1
17014,4
17015,4
17016,5
17017,5
17018,3
17019,5
17020,5
17021,1
17022,1
17023,5
17024,5
17025,4
17026,4
17027,5
17028,0
17029,1
17030,4
17031,2
17032,5
17033,5
17034,5
17035,5
17036,5
17037,5
17038,5
17039,5
17040,3
17041,0
17042,5
17043,2
17044,5
17045,3
17046,5
17047,3
17048,5
17049,5
17050,5
17051,4
17052,5
17053,3
17054,5
17055,2
17056,5
17057,1
17058,5
17059,4
17060,5
17061,5
17062,5
17063,5
17064,1
17065,5
17066,5
17067,5
17068,5
17069,5
17070,1
17071,2
17072,4
17073,3
17074,1
17075,5
17076,5
17077,1
17078,4
17079,1
17080,1
17081,5
17082,5
17083,5
17084,2
17085,1
17086,5
17087,2
17088,5
17089,5
17090,3
17091,5
17092,5
17093,5
17094,4
17095,5
17096,5
17097,1
17098,0
17099,1
17100,0
17101,0
17102,5
17103,3
17104,4
17105,5
17106,5
17107,5
17108,5
17109,5
17110,4
17111,2
17112,3
17113,5
17114,5
17115,3
17116,5
17117,5
17118,0
17119,0
17120,0
17121,5
17122,5
17123,5
17124,3
17125,5
17126,5
17127,5
17128,0
17129,2
17130,5
17131,3
17132,5
17133,1
17134,5
17135,5
17136,5
17137,5
17138,5
17139,5
17140,0
17141,1
17142,5
17143,4
17144,2
17145,2
17146,5
17147,5
17148,3
17149,5
17150,5
17151,1
17152,2
17153,5
17154,3
17155,2
17156,4
17157,5
17158,4
17159,2
17160,5
17161,3
17162,5
17163,5
17164,2
17165,0
17166,3
17167,4
17168,5
17169,5
17170,5
17171,5
17172,1
17173,4
17174,5
17175,1
17176,5
17177,1
17178,5
17179,2
17180,5
17181,5
17182,5
17183,4
17184,5
17185,5
17186,4
17187,5
17188,0
17189,0
17190,5
17191,0
17192,5
17193,5
17194,3
17195,5
17196,3
17197,5
17198,5
17199,3
17200,5
17201,1
17202,5
17203,4
17204,5
17205,1
17206,5
17207,5
17208,1
17209,4
17210,1
17211,4
17212,5
17213,4
17214,1
17215,4
17216,5
17217,2
17218,5
17219,4
17220,5
17221,5
17222,1
17223,5
17224,5
17225,5
17226,1
17227,5
17228,5
17229,5
17230,5
17231,1
17232,1
17233,2
17234,1
17235,5
17236,5
17237,0
17238,5
17239,1
17240,4
17241,4
17242,2
17243,5
17244,3
17245,1
17246,5
17247,5
17248,5
17249,5
17250,5
17251,5
17252,5
17253,5
17254,5
17255,0
17256,5
17257,5
17258,3
17259,5
17260,4
17261,3
17262,4
17263,3
17264,5
17265,5
17266,5
17267,2
17268,5
17269,0
17270,2
17271,5
17272,1
17273,1
17274,1
17275,2
17276,5
17277,3
17278,5
17279,5
17280,5
17281,5
17282,5
17283,5
17284,5
17285,5
17286,5
17287,2
17288,0
17289,1
17290,5
17291,4
17292,5
17293,5
17294,3
17295,2
17296,3
17297,5
17298,1
17299,4
17300,5
17301,5
17302,5
17303,5
17304,5
17305,1
17306,4
17307,5
17308,2
17309,5
17310,5
17311,5
17312,5
17313,5
17314,3
17315,3
17316,4
17317,2
17318,2
17319,1
17320,0
17321,1
17322,5
17323,0
17324,5
17325,1
17326,5
17327,3
17328,5
17329,1
17330,0
17331,4
17332,3
17333,5
17334,5
17335,5
17336,3
17337,2
17338,5
17339,5
17340,5
17341,5
17342,4
17343,5
17344,5
17345,3
17346,1
17347,5
17348,1
17349,1
17350,2
17351,4
17352,5
17353,1
17354,3
17355,1
17356,5
17357,1
17358,5
17359,4
17360,3
17361,4
17362,3
17363,5
17364,4
17365,3
17366,5
17367,4
17368,5
17369,5
17370,0
17371,5
17372,2
17373,5
17374,5
17375,4
17376,0
17377,5
17378,1
17379,5
17380,4
17381,3
17382,5
17383,5
17384,5
17385,3
17386,5
17387,2
17388,5
17389,4
17390,0
17391,5
17392,4
17393,3
17394,5
17395,5
17396,5
17397,0
17398,2
17399,5
17400,2
17401,2
17402,5
17403,2
17404,0
17405,5
17406,4
17407,5
17408,3
17409,2
17410,4
17411,3
17412,0
17413,1
17414,2
17415,1
17416,1
17417,5
17418,1
17419,2
17420,4
17421,5
17422,3
17423,5
17424,2
17425,4
17426,5
17427,3
17428,5
17429,3
17430,5
17431,1
17432,5
17433,2
17434,5
17435,1
17436,5
17437,5
17438,5
17439,2
17440,2
17441,2
17442,1
17443,5
17444,5
17445,3
17446,5
17447,1
17448,5
17449,5
17450,0
17451,5
17452,5
17453,4
17454,0
17455,0
17456,5
17457,5
17458,5
17459,1
17460,5
17461,4
17462,5
17463,5
17464,5
17465,3
17466,4
17467,5
17468,5
17469,4
17470,4
17471,5
17472,5
17473,4
17474,3
17475,5
17476,5
17477,3
17478,5
17479,2
17480,5
17481,4
17482,5
17483,4
17484,0
17485,0
17486,5
17487,5
17488,5
17489,5
17490,5
17491,4
17492,5
17493,4
17494,5
17495,4
17496,5
17497,1
17498,5
17499,4
17500,5
17501,5
17502,5
17503,1
17504,2
17505,0
17506,5
17507,5
17508,5
17509,5
17510,4
17511,0
17512,4
17513,5
17514,0
17515,5
17516,5
17517,3
17518,3
17519,1
17520,5
17521,0
17522,5
17523,5
17524,5
17525,4
17526,5
17527,5
17528,5
17529,0
17530,3
17531,4
17532,5
17533,1
17534,0
17535,0
17536,4
17537,1
17538,5
17539,4
17540,4
17541,5
17542,1
17543,0
17544,0
17545,5
17546,4
17547,5
17548,4
17549,5
17550,2
17551,1
17552,5
17553,4
17554,4
17555,4
17556,5
17557,5
17558,5
17559,2
17560,1
17561,1
17562,4
17563,2
17564,1
17565,5
17566,5
17567,1
17568,5
17569,5
17570,3
17571,3
17572,5
17573,0
17574,0
17575,5
17576,1
17577,2
17578,4
17579,4
17580,0
17581,0
17582,5
17583,5
17584,5
17585,5
17586,1
17587,5
17588,5
17589,2
17590,5
17591,5
17592,5
17593,1
17594,5
17595,1
17596,5
17597,2
17598,5
17599,5
17600,4
17601,5
17602,5
17603,5
17604,5
17605,5
17606,3
17607,5
17608,5
17609,3
17610,2
17611,5
17612,1
17613,4
17614,5
17615,5
17616,4
17617,5
17618,4
17619,3
17620,1
17621,5
17622,1
17623,3
17624,4
17625,5
17626,5
17627,5
17628,1
17629,5
17630,2
17631,5
17632,5
17633,1
17634,4
17635,5
17636,5
17637,0
17638,0
17639,5
17640,1
17641,0
17642,5
17643,5
17644,5
17645,5
17646,5
17647,4
17648,5
17649,5
17650,0
17651,0
17652,5
17653,1
17654,3
17655,5
17656,2
17657,1
17658,4
17659,5
17660,5
17661,1
17662,5
17663,5
17664,2
17665,5
17666,0
17667,0
17668,3
17669,1
17670,5
17671,5
17672,5
17673,3
17674,5
17675,1
17676,4
17677,5
17678,4
17679,4
17680,4
17681,3
17682,5
17683,5
17684,5
17685,5
17686,5
17687,2
17688,5
17689,4
17690,3
17691,5
17692,3
17693,5
17694,0
17695,0
17696,4
17697,0
17698,5
17699,5
17700,4
17701,5
17702,5
17703,2
17704,5
17705,3
17706,3
17707,1
17708,3
17709,5
17710,1
17711,1
17712,5
17713,1
17714,5
17715,5
17716,3
17717,1
17718,4
17719,5
17720,1
17721,4
17722,5
17723,3
17724,5
17725,1
17726,5
17727,4
17728,5
17729,3
17730,5
17731,2
17732,5
17733,5
17734,0
17735,5
17736,2
17737,0
17738,5
17739,0
17740,0
17741,3
17742,5
17743,2
17744,2
17745,5
17746,5
17747,1
17748,5
17749,1
17750,5
17751,3
17752,4
17753,5
17754,2
17755,5
17756,5
17757,5
17758,1
17759,2
17760,4
17761,5
17762,2
17763,3
17764,5
17765,5
17766,5
17767,5
17768,5
17769,4
17770,4
17771,5
17772,2
17773,5
17774,5
17775,5
17776,1
17777,5
17778,1
17779,5
17780,2
17781,1
17782,1
17783,2
17784,2
17785,5
17786,4
17787,0
17788,5
17789,5
17790,2
17791,5
17792,5
17793,5
17794,1
17795,2
17796,2
17797,3
17798,5
17799,2
17800,4
17801,5
17802,5
17803,4
17804,5
17805,5
17806,0
17807,4
17808,3
17809,4
17810,3
17811,4
17812,1
17813,4
17814,5
17815,5
17816,1
17817,5
17818,5
17819,5
17820,5
17821,5
17822,4
17823,1
17824,4
17825,5
17826,5
17827,5
17828,5
17829,5
17830,0
17831,2
17832,5
17833,2
17834,0
17835,5
17836,5
17837,5
17838,4
17839,5
17840,5
17841,3
17842,5
17843,2
17844,1
17845,5
17846,5
17847,2
17848,0
17849,2
17850,1
17851,4
17852,5
17853,5
17854,5
17855,5
17856,2
17857,5
17858,5
17859,0
17860,5
17861,1
17862,5
17863,5
17864,5
17865,3
17866,0
17867,5
17868,5
17869,3
17870,4
17871,5
17872,3
17873,2
17874,4
17875,5
17876,5
17877,4
17878,5
17879,2
17880,5
17881,5
17882,4
17883,0
17884,5
17885,0
17886,2
17887,1
17888,1
17889,4
17890,1
17891,5
17892,2
17893,3
17894,2
17895,1
17896,5
17897,5
17898,0
17899,3
17900,1
17901,3
17902,3
17903,5
17904,2
17905,0
17906,5
17907,5
17908,2
17909,0
17910,5
17911,5
17912,1
17913,1
17914,1
17915,5
17916,1
17917,2
17918,4
17919,1
17920,2
17921,0
17922,5
17923,5
17924,3
17925,5
17926,0
17927,2
17928,1
17929,5
17930,5
17931,1
17932,5
17933,5
17934,5
17935,4
17936,5
17937,4
17938,5
17939,4
17940,3
17941,5
17942,3
17943,5
17944,0
17945,5
17946,5
17947,1
17948,5
17949,0
17950,4
17951,0
17952,5
17953,0
17954,0
17955,5
17956,5
17957,5
17958,3
17959,2
17960,5
17961,5
17962,2
17963,5
17964,5
17965,2
17966,5
17967,1
17968,5
17969,1
17970,4
17971,5
17972,0
17973,5
17974,5
17975,5
17976,2
17977,1
17978,5
17979,1
17980,5
17981,0
17982,5
17983,5
17984,3
17985,5
17986,2
17987,5
17988,5
17989,0
17990,5
17991,4
17992,0
17993,1
17994,5
17995,1
17996,2
17997,5
17998,4
17999,5
18000,4
18001,5
18002,2
18003,5
18004,5
18005,5
18006,5
18007,5
18008,5
18009,0
18010,0
18011,1
18012,4
18013,5
18014,1
18015,3
18016,4
18017,2
18018,5
18019,4
18020,5
18021,1
18022,5
18023,5
18024,4
18025,5
18026,4
18027,1
18028,5
18029,2
18030,3
18031,5
18032,2
18033,5
18034,3
18035,3
18036,1
18037,5
18038,3
18039,1
18040,4
18041,2
18042,2
18043,1
18044,5
18045,5
18046,4
18047,2
18048,0
18049,0
18050,5
18051,4
18052,5
18053,4
18054,4
18055,5
18056,5
18057,5
18058,1
18059,5
18060,1
18061,5
18062,4
18063,5
18064,4
18065,1
18066,2
18067,4
18068,4
18069,5
18070,5
18071,4
18072,5
18073,5
18074,4
18075,5
18076,3
18077,5
18078,5
18079,0
18080,0
18081,5
18082,2
18083,5
18084,5
18085,5
18086,4
18087,5
18088,3
18089,4
18090,1
18091,4
18092,5
18093,1
18094,5
18095,1
18096,5
18097,0
18098,5
18099,5
18100,1
18101,2
18102,0
18103,2
18104,5
18105,5
18106,2
18107,4
18108,4
18109,5
18110,5
18111,5
18112,5
18113,3
18114,5
18115,5
18116,3
18117,5
18118,5
18119,5
18120,2
18121,5
18122,4
18123,5
